date,code,open,high,low,close,volume,foreign_net,prop_net,dealer_net,total_net
20260305,713,51.72000020035328,52.015542307036654,51.4737144851135,51.769256591796875,9847692.0,-1454980.0,0.0,5324562.0,3869582.0
20260305,878,22.5,22.579999923706055,22.219999313354492,22.399999618530273,70913922.0,-4317471.0,0.0,4123360.0,-194111.0
20260305,981A,19.105573654174805,19.350516906151405,18.841034493535588,19.105573654174805,181698900.0,-9383004.0,0.0,-18402853.0,-27785857.0
20260305,1319,93.3,94.5,92.1,93.5,4226050.0,1481000.0,-185001.0,61530.0,1357529.0
20260305,1471,13.0,13.2,12.5,12.75,1353579.0,-528000.0,0.0,0.0,-528000.0
20260305,1522,41.05,42.45,41.05,42.35,736500.0,359000.0,-1189.0,-21673.0,336138.0
20260305,1524,27.2,27.82,27.2,27.82,826108.0,255000.0,0.0,633.0,255633.0
20260305,1536,56.1,57.2,55.6,56.3,1364621.0,-75000.0,0.0,-10603.0,-85603.0
20260305,1563,43.85,43.9,42.4,43.15,476645.0,-30000.0,0.0,-5000.0,-35000.0
20260305,1582,84.4,89.5,81.3,82.3,13259581.0,-1642000.0,0.0,63502.0,-1578498.0
20260305,1587,39.95,40.55,39.65,40.0,526019.0,148000.0,0.0,0.0,148000.0
20260305,2059,3340.0,3390.0,3270.0,3320.0,481307.0,82850.0,28143.0,3330.0,114323.0
20260305,2201,28.85,29.8,28.55,29.2,4893216.0,-1245990.0,0.0,-3569.0,-1249559.0
20260305,2204,57.3,57.9,55.5,55.6,1668882.0,-848010.0,-16449.0,-6876.0,-871335.0
20260305,2206,60.1,61.0,59.7,60.0,798703.0,-131000.0,-207337.0,-10000.0,-348337.0
20260305,2231,88.4,91.9,88.4,89.1,342805.0,123000.0,0.0,-15628.0,107372.0
20260305,2233,229.0,232.5,223.5,229.5,1050783.0,25005.0,-5000.0,-906.0,19099.0
20260305,2243,11.8,11.95,11.7,11.95,475146.0,-5000.0,0.0,0.0,-5000.0
20260305,2258,35.65,37.05,35.15,35.75,716299.0,-63000.0,0.0,-42589.0,-105589.0
20260305,2301,158.65,159.63,155.7,158.16,23934439.0,276626.0,-58500.0,148765.0,366891.0
20260305,2302,17.3,17.6,17.3,17.45,674667.0,213000.0,0.0,-212.0,212788.0
20260305,2303,62.5,64.0,61.29999923706055,62.099998474121094,75570495.0,17426756.0,-606583.0,-2025442.0,14794731.0
20260305,2305,12.45,12.75,12.35,12.65,396609.0,141000.0,0.0,-12000.0,129000.0
20260305,2308,1335.0,1365.0,1310.0,1335.0,13120905.0,-1505047.0,793000.0,-19092.0,-731139.0
20260305,2312,23.1,23.4,22.7,23.15,14181403.0,3113000.0,-226000.0,-31972.0,2855028.0
20260305,2313,226.0,228.5,205.0,205.0,126066769.0,-28919929.0,-231000.0,-685507.0,-29836436.0
20260305,2314,19.75,19.75,19.3,19.35,202367.0,-1000.0,0.0,0.0,-1000.0
20260305,2316,93.1,95.3,92.2,93.7,3917273.0,-530000.0,-35000.0,5272.0,-559728.0
20260305,2317,224.5,228.0,222.0,224.0,54395081.0,3932606.0,1293466.0,343217.0,5569289.0
20260305,2323,10.5,10.65,10.45,10.6,5421507.0,1286000.0,0.0,381742.0,1667742.0
20260305,2324,28.80762030759653,29.627938161458022,28.711111999952315,29.33841323852539,27944052.0,1674877.0,80000.0,1083316.0,2838193.0
20260305,2327,271.0,274.5,264.0,267.5,24941339.0,464073.0,57140.0,-38280.0,482933.0
20260305,2328,47.8,48.35,46.85,47.9,3106302.0,1005000.0,0.0,15397.0,1020397.0
20260305,2329,51.4,52.8,50.4,52.5,9102257.0,854000.0,-57000.0,514521.0,1311521.0
20260305,2330,1933.691086297286,1953.6260459498355,1888.8374270790505,1893.8211669921875,48120463.0,-9755524.0,1493516.0,117568.0,-8144440.0
20260305,2331,24.2,24.7,23.8,24.1,3231859.0,422000.0,-29000.0,-17818.0,375182.0
20260305,2332,14.8,15.3,14.8,15.1,2503586.0,983000.0,0.0,-9919.0,973081.0
20260305,2337,107.5,107.5,105.0,107.5,79660540.0,-1564683.0,30000.0,-2032312.0,-3566995.0
20260305,2338,51.8,53.5,51.0,52.7,4048825.0,102000.0,0.0,-12002.0,89998.0
20260305,2340,24.95,25.8,24.85,25.5,2851632.0,665000.0,0.0,-12573.0,652427.0
20260305,2342,29.9,31.15,29.8,30.3,1605673.0,473001.0,0.0,-445.0,472556.0
20260305,2344,112.90885932104928,113.40625517708916,108.43229661669052,111.41667175292967,164400380.0,-13272004.0,-739000.0,-1334615.0,-15345619.0
20260305,2345,1375.0,1435.0,1350.0,1420.0,4318470.0,3031747.0,2435134.0,596613.0,-62229.0
20260305,2347,68.5,70.3,68.2,70.1,3980650.0,1344725.0,143000.0,-82479.0,1405246.0
20260305,2349,13.1,13.3,12.85,13.15,4531830.0,738000.0,0.0,-8000.0,730000.0
20260305,2351,80.5,81.4,79.6,81.0,1274050.0,335200.0,0.0,-330501.0,4699.0
20260305,2352,23.7,24.05,23.35,23.75,5157804.0,270900.0,16000.0,-56466.0,230434.0
20260305,2353,26.350000381469727,26.75,26.100000381469727,26.700000762939453,21703936.0,8208000.0,-81000.0,245463.0,8372463.0
20260305,2354,55.1,55.8,54.7,55.6,4481324.0,1261428.0,18000.0,-15123.0,1264305.0
20260305,2355,43.54999923706055,44.5,41.29999923706055,41.75,14077837.0,-807000.0,0.0,-124936.0,-931936.0
20260305,2356,41.6,42.1,41.4,41.9,13271659.0,1709630.0,-44000.0,64376.0,1730006.0
20260305,2357,510.0,520.0,508.0,518.0,3768612.0,468982.0,187378.0,-355.0,656005.0
20260305,2359,121.5,123.5,119.5,121.0,1157452.0,-69000.0,0.0,-12634.0,-81634.0
20260305,2360,1440.0,1440.0,1260.0,1405.0,2771752.0,-109924.0,141685.0,-60136.0,-28375.0
20260305,2362,37.4,38.0,37.35,38.0,533748.0,226000.0,0.0,-27000.0,199000.0
20260305,2363,50.0,50.8,49.35,50.3,3368612.0,1056000.0,0.0,-49084.0,1006916.0
20260305,2365,33.9,34.45,33.45,33.9,1128644.0,-4000.0,0.0,-1728.0,-5728.0
20260305,2367,74.80000305175781,75.30000305175781,66.0,69.9000015258789,35340898.0,-1332346.0,-89000.0,-1035635.0,-2456981.0
20260305,2368,743.0,761.0,722.0,736.0,7793197.0,-970638.0,-106550.0,56079.0,-1021109.0
20260305,2369,25.899999618530273,26.899999618530273,25.649999618530273,26.75,7249591.0,836000.0,0.0,178786.0,1014786.0
20260305,2374,73.0,73.4,71.6,72.8,3472491.0,529000.0,0.0,9039.0,538039.0
20260305,2375,85.8,87.6,84.7,85.2,1054230.0,377000.0,-360.0,2139.0,378779.0
20260305,2376,220.0,223.0,216.0,218.0,7067070.0,2522697.0,-3000.0,30384.0,2550081.0
