date,code,open,high,low,close,volume,foreign_net,prop_net,dealer_net,total_net
20250409,713,44.888463058821046,45.06614527415965,43.21449660107303,43.354774475097656,47805012.0,-2485863.0,0.0,-12465064.0,-14950927.0
20250409,878,17.29294499402026,17.385419220860356,16.39593017747568,16.460662841796875,338068608.0,-38709758.0,0.0,-118305229.0,-157014987.0
20250409,1319,116.54,119.4,106.55,108.46,17821285.0,935000.0,785000.0,-1139407.0,580593.0
20250409,1471,9.2,9.68,8.98,9.16,1230107.0,-48000.0,0.0,5000.0,-43000.0
20250409,1522,40.7,41.21,37.39,37.39,3924404.0,1488000.0,-1000.0,-34388.0,1452612.0
20250409,1524,27.05,28.48,27.05,27.05,6521008.0,-463000.0,0.0,-52000.0,-515000.0
20250409,1536,50.14,50.63,46.45,46.45,7186180.0,331002.0,-12000.0,-70732.0,248270.0
20250409,1563,50.28,50.37,46.74,46.84,2239180.0,88000.0,0.0,0.0,88000.0
20250409,1582,67.69,67.69,65.74,65.74,2417346.0,-159000.0,0.0,-11590.0,-170590.0
20250409,1587,24.7,24.75,22.29,22.29,940530.0,179000.0,0.0,0.0,179000.0
20250409,2059,1265.98,1305.54,1191.8,1191.8,1997734.0,522281.0,-375000.0,-52667.0,94614.0
20250409,2201,30.78,31.5,30.15,30.15,9212409.0,1220942.0,0.0,-71870.0,1149072.0
20250409,2204,54.14,54.42,50.8,50.8,5879295.0,953854.0,-400000.0,-69998.0,483856.0
20250409,2206,62.97,63.07,61.45,62.4,3091296.0,-992000.0,-39867.0,-7557.0,-1039424.0
20250409,2231,72.8,75.71,66.49,70.86,3672344.0,-289000.0,0.0,9038.0,-279962.0
20250409,2233,130.2,134.53,127.32,127.32,1539110.0,621000.0,0.0,-8984.0,612016.0
20250409,2243,10.7,10.7,10.15,10.15,350117.0,-98000.0,0.0,-1000.0,-99000.0
20250409,2258,33.35,35.5,31.75,31.75,2280931.0,546000.0,0.0,21646.0,567646.0
20250409,2301,70.54,74.42,68.22,69.29,19569867.0,2671122.0,191068.0,1018216.0,3880406.0
20250409,2302,15.68,15.82,14.37,14.37,3938033.0,1548000.0,1460000.0,88000.0,0.0
20250409,2303,38.09097699402257,38.9833680639676,37.29252390075815,37.48039627075195,84824195.0,-21281603.0,7659569.0,10576689.0,-3045345.0
20250409,2305,10.05,10.05,9.05,9.05,807000.0,2000.0,0.0,-59.0,1941.0
20250409,2308,287.88,299.18,270.19,275.6,16901587.0,-71072.0,15294.0,-289620.0,-345398.0
20250409,2312,16.16,16.64,15.82,15.82,17222893.0,3473484.0,0.0,-614788.0,2858696.0
20250409,2313,42.39859771728515,43.16686146935736,42.39859771728515,42.39859771728515,9262197.0,-57401.0,0.0,-226562.0,-283963.0
20250409,2314,23.75,23.75,22.13,22.13,1066853.0,-47000.0,0.0,0.0,-47000.0
20250409,2316,30.12,30.52,30.02,30.02,764073.0,91035.0,0.0,-8159.0,82876.0
