date,code,open,high,low,close,volume,foreign_net,prop_net,dealer_net,total_net
20220915,0713,28.972295522946524,29.066034431237377,28.842504034739353,29.00113868713379,8649064.0,33040.0,1032000.0,-998960.0,0.0
20220915,0878,12.961500664674544,13.053102019174954,12.930967850477163,13.022567749023438,23237680.0,315700.0,3116000.0,-2800300.0,0.0
20220915,1319,49.51,49.86,48.63,48.9,7070559.0,1832000.0,1972000.0,-140000.0,82000.0
20220915,1471,8.96,9.2,8.96,9.03,468016.0,30000.0,63000.0,-33000.0,0.0
20220915,1522,26.27,26.49,25.67,25.71,3810010.0,1321000.0,1003000.0,318000.0,0.0
20220915,1524,23.5,24.04,22.96,23.09,25251975.0,2277000.0,3326100.0,-1049100.0,0.0
20220915,1536,91.36,92.97,88.15,88.53,11802480.0,1620000.0,3067000.0,-1447000.0,638000.0
20220915,1582,57.0,57.0,56.66,57.0,79500.0,16000.0,18000.0,-2000.0,0.0
20220915,1587,23.65,24.23,23.6,23.6,239441.0,77000.0,34000.0,43000.0,0.0
20220915,2059,425.41,445.97,424.93,443.58,668144.0,275301.0,70322.0,204979.0,77000.0
20220915,2201,38.45,38.73,38.32,38.41,1885035.0,451000.0,728600.0,-277600.0,0.0
20220915,2204,38.2,38.58,38.2,38.2,565477.0,263000.0,203000.0,60000.0,0.0
20220915,2206,34.22,34.27,33.55,33.87,4031408.0,1863020.0,1041000.0,822020.0,0.0
20220915,2231,141.38,146.23,139.77,140.58,2291658.0,202000.0,534000.0,-332000.0,137000.0
20220915,2233,96.39,97.7,95.96,96.39,99002.0,26000.0,26000.0,0.0,0.0
20220915,2243,14.45,15.33,14.45,14.94,116740.0,12000.0,12000.0,0.0,0.0
20220915,2301,57.9,59.62,57.47,59.27,9384649.0,6527000.0,5735000.0,792000.0,1020000.0
20220915,2302,17.6,17.88,17.24,17.28,1338300.0,365000.0,425000.0,-60000.0,0.0
20220915,2303,33.52071762084961,33.81111860044428,33.27179887818755,33.52071762084961,43284742.0,27238659.0,22691588.0,4547071.0,1567000.0
20220915,2305,33.35,33.75,32.45,32.65,4081677.0,319000.0,693000.0,-374000.0,0.0
20220915,2308,248.88,254.04,248.88,253.57,4573145.0,2692507.0,2699018.0,-6511.0,416000.0
20220915,2312,13.23,13.32,12.86,12.86,20749633.0,1578300.0,8565000.0,-6986700.0,0.0
20220915,2313,43.628431814795974,43.89418808400586,42.9640394521341,43.0526237487793,18238076.0,3060000.0,4967000.0,-1907000.0,-2839000.0
20220915,2314,114.76,115.59,112.88,113.24,587880.0,121000.0,276000.0,-155000.0,0.0
20220915,2316,26.28,26.52,26.28,26.37,128625.0,12000.0,10000.0,2000.0,0.0
